Type_code,Type,amount,nameOrig,nameDest,Date,Orig_Location,Dest_Location,isFraud
2,TRANSFER,13.77,607,948,18-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,462.45,748,563,18-May-20,US_DALL,US_DALL,0
2,TRANSFER,190.11,469,330,18-May-20,US_NEWJ,US_LASV,0
2,TRANSFER,190.11,469,257,18-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,190.11,469,853,18-May-20,US_NEWJ,US_CHI,0
2,TRANSFER,190.11,469,952,18-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,190.11,469,734,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,190.11,469,713,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,190.11,469,715,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,190.11,469,10,18-May-20,US_NEWJ,US_NY,0
2,TRANSFER,414.64,546,634,18-May-20,US_WAS,US_DALL,0
2,TRANSFER,146.87,436,77,18-May-20,US_NEWJ,US_BOS,0
2,TRANSFER,491.17,953,907,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,408.89,753,201,18-May-20,US_HOUS,US_SAND,0
2,TRANSFER,14.63,514,971,18-May-20,US_NEWJ,EU,0
2,TRANSFER,14.63,514,432,18-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,14.63,514,975,18-May-20,US_NEWJ,EU,0
2,TRANSFER,14.63,514,913,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,14.63,514,946,18-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,14.63,514,580,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,14.63,514,717,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,467.57,445,561,18-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,489.58,51,984,18-May-20,US_CAL,IN,0
2,TRANSFER,509.48,59,864,18-May-20,US_CAL,US_CHI,0
2,TRANSFER,586.57,55,330,18-May-20,US_CAL,US_LASV,0
2,TRANSFER,574.51,454,992,18-May-20,US_NEWJ,UK,0
2,TRANSFER,163.33,823,919,18-May-20,US_CHI,US_TEX,0
2,TRANSFER,426.45,543,992,18-May-20,US_WAS,UK,0
2,TRANSFER,178.53,860,184,18-May-20,US_CHI,US_SANF,0
2,TRANSFER,178.53,860,120,18-May-20,US_CHI,US_AT,0
2,TRANSFER,178.53,860,682,18-May-20,US_CHI,US_DALL,0
2,TRANSFER,178.53,860,870,18-May-20,US_CHI,US_CHI,0
2,TRANSFER,178.53,860,540,18-May-20,US_CHI,US_WAS,0
2,TRANSFER,178.53,860,763,18-May-20,US_CHI,US_HOUS,0
2,TRANSFER,178.53,860,972,18-May-20,US_CHI,EU,0
2,TRANSFER,178.53,860,884,18-May-20,US_CHI,US_NY,0
2,TRANSFER,178.53,860,864,18-May-20,US_CHI,US_CHI,0
2,TRANSFER,178.53,860,458,18-May-20,US_CHI,US_NEWJ,0
2,TRANSFER,178.53,860,854,18-May-20,US_CHI,US_CHI,0
2,TRANSFER,178.53,860,868,17-May-20,US_CHI,US_CHI,0
2,TRANSFER,178.53,860,934,17-May-20,US_CHI,US_TEX,0
2,TRANSFER,178.53,860,637,17-May-20,US_CHI,US_DALL,0
2,TRANSFER,178.53,860,209,17-May-20,US_CHI,US_SAND,0
2,TRANSFER,536.2,250,26,17-May-20,US_TEX,US_LA,0
2,TRANSFER,560.64,50,908,17-May-20,US_CAL,US_DALL,0
2,TRANSFER,536.51,447,907,17-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,408.86,740,495,17-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,473.73,741,809,17-May-20,US_DALL,US_SEAT,0
2,TRANSFER,365.14,394,870,17-May-20,US_NEWJ,US_CHI,0
2,TRANSFER,235.38,891,12,17-May-20,US_NY,US_NY,0
2,TRANSFER,155.32,638,880,17-May-20,US_DALL,US_NY,0
2,TRANSFER,554.58,949,77,17-May-20,US_NEWJ,US_BOS,0
2,TRANSFER,416.91,553,583,17-May-20,US_WAS,US_DALL,0
2,TRANSFER,505.36,657,166,17-May-20,US_DALL,US_SANF,0
2,TRANSFER,125.88,3,659,17-May-20,US_NY,US_DALL,0
2,TRANSFER,504.17,243,584,17-May-20,US_SAND,US_DALL,0
2,TRANSFER,402.52,847,907,17-May-20,US_CHI,US_DALL,0
2,TRANSFER,495.33,644,693,17-May-20,US_DALL,US_DALL,0
2,TRANSFER,421.8,56,189,17-May-20,US_CAL,US_SANF,0
2,TRANSFER,561.79,759,440,17-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,197.88,760,357,17-May-20,US_HOUS,US_LASV,0
2,TRANSFER,197.88,760,842,17-May-20,US_HOUS,US_CHI,0
2,TRANSFER,197.88,760,898,17-May-20,US_HOUS,US_DALL,0
2,TRANSFER,197.88,760,502,17-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,197.88,760,866,17-May-20,US_HOUS,US_CHI,0
2,TRANSFER,197.88,760,998,17-May-20,US_HOUS,UK,0
2,TRANSFER,197.88,760,954,17-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,197.88,760,803,17-May-20,US_HOUS,US_SEAT,0
2,TRANSFER,197.88,760,380,17-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,197.88,760,947,17-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,197.88,760,926,17-May-20,US_HOUS,US_TEX,0
2,TRANSFER,513.5,47,899,17-May-20,US_CAL,US_DALL,0
2,TRANSFER,471.7,145,783,17-May-20,US_CHI,US_HOUS,0
2,TRANSFER,534.01,352,880,17-May-20,US_LASV,US_NY,0
2,TRANSFER,169.85,478,289,17-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,169.85,478,971,17-May-20,US_NEWJ,EU,0
2,TRANSFER,169.85,478,743,17-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,169.85,478,998,17-May-20,US_NEWJ,UK,0
2,TRANSFER,169.85,478,306,16-May-20,US_NEWJ,US_LASV,0
2,TRANSFER,169.85,478,803,16-May-20,US_NEWJ,US_SEAT,0
2,TRANSFER,169.85,478,43,16-May-20,US_NEWJ,US_CAL,0
2,TRANSFER,527.39,552,550,16-May-20,US_WAS,US_WAS,0
2,TRANSFER,549.83,256,951,16-May-20,US_TEX,US_NEWJ,0
2,TRANSFER,437.55,744,198,16-May-20,US_DALL,US_SAND,0
2,TRANSFER,526.46,444,431,16-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,564.34,859,286,16-May-20,US_CHI,US_TEX,0
2,TRANSFER,533.65,640,540,16-May-20,US_DALL,US_WAS,0
2,TRANSFER,430.26,340,929,16-May-20,US_LASV,US_TEX,0
2,TRANSFER,499.07,347,275,16-May-20,US_LASV,US_TEX,0
2,TRANSFER,542.46,259,720,16-May-20,US_TEX,US_DALL,0
2,TRANSFER,549.03,650,871,16-May-20,US_DALL,US_CHI,0
2,TRANSFER,542.5,752,909,16-May-20,US_HOUS,US_DALL,0
2,TRANSFER,488.95,554,176,16-May-20,US_WAS,US_SANF,0
2,TRANSFER,17.65,334,991,16-May-20,US_LASV,UK,0
2,TRANSFER,404.1,544,132,16-May-20,US_WAS,US_CHI,0
2,TRANSFER,165.03,728,583,16-May-20,US_DALL,US_DALL,0
2,TRANSFER,493.44,443,242,16-May-20,US_NEWJ,US_SAND,0
2,TRANSFER,546.32,146,919,16-May-20,US_CHI,US_TEX,0
2,TRANSFER,413.29,658,78,16-May-20,US_DALL,US_BOS,0
2,TRANSFER,440.39,353,34,16-May-20,US_LASV,US_LA,0
2,TRANSFER,225.83,683,770,16-May-20,US_DALL,US_HOUS,0
2,TRANSFER,536.51,447,907,16-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,733.12,135,684,16-May-20,US_CHI,US_DALL,0
2,TRANSFER,597.73,341,980,16-May-20,US_LASV,IN,0
2,TRANSFER,495.33,644,693,16-May-20,US_DALL,US_DALL,0
2,TRANSFER,593.3,151,179,16-May-20,US_CHI,US_SANF,0
2,TRANSFER,586.84,754,892,16-May-20,US_HOUS,US_NY,0
2,TRANSFER,547.98,958,909,16-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,514.09,950,69,16-May-20,US_NEWJ,US_BOS,0
2,TRANSFER,586.57,55,330,16-May-20,US_CAL,US_LASV,0
2,TRANSFER,307.07,392,297,16-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,354.76,488,211,16-May-20,US_NEWJ,US_SAND,0
2,TRANSFER,542.46,259,720,16-May-20,US_TEX,US_DALL,0
2,TRANSFER,402.52,847,907,16-May-20,US_CHI,US_DALL,0
2,TRANSFER,213.3,883,390,16-May-20,US_NY,US_NEWJ,0
2,TRANSFER,289.45,680,982,16-May-20,US_DALL,IN,0
2,TRANSFER,181.44,60,981,16-May-20,US_CAL,IN,0
2,TRANSFER,181.44,60,549,16-May-20,US_CAL,US_WAS,0
2,TRANSFER,181.44,60,591,16-May-20,US_CAL,US_DALL,0
2,TRANSFER,181.44,60,609,16-May-20,US_CAL,US_DALL,0
2,TRANSFER,409.25,542,682,16-May-20,US_WAS,US_DALL,0
2,TRANSFER,559.86,452,411,16-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,468.79,751,783,15-May-20,US_HOUS,US_HOUS,0
2,TRANSFER,245.16,436,990,15-May-20,US_NEWJ,UK,0
2,TRANSFER,462.79,854,58,15-May-20,US_CHI,US_CAL,0
2,TRANSFER,144.5,65,984,15-May-20,US_BOS,IN,0
2,TRANSFER,144.5,65,952,15-May-20,US_BOS,US_NEWJ,0
2,TRANSFER,144.5,65,997,15-May-20,US_BOS,UK,0
2,TRANSFER,144.5,65,968,15-May-20,US_BOS,US_NEWJ,0
2,TRANSFER,125.88,3,659,15-May-20,US_NY,US_DALL,0
2,TRANSFER,429.67,343,665,15-May-20,US_LASV,US_DALL,0
2,TRANSFER,582.35,451,782,15-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,562.04,456,929,15-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,480.94,941,196,15-May-20,US_NEWJ,US_SAND,0
2,TRANSFER,116.38,274,674,15-May-20,US_TEX,US_DALL,0
2,TRANSFER,116.38,274,634,15-May-20,US_TEX,US_DALL,0
2,TRANSFER,116.38,274,657,15-May-20,US_TEX,US_DALL,0
2,TRANSFER,116.38,274,701,15-May-20,US_TEX,US_DALL,0
2,TRANSFER,116.38,274,944,15-May-20,US_TEX,US_NEWJ,0
2,TRANSFER,116.38,274,308,15-May-20,US_TEX,US_LASV,0
2,TRANSFER,573.52,42,865,15-May-20,US_CAL,US_CHI,0
2,TRANSFER,462.14,945,808,15-May-20,US_NEWJ,US_SEAT,0
2,TRANSFER,504.17,243,584,15-May-20,US_SAND,US_DALL,0
2,TRANSFER,526.46,444,431,15-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,524.4,448,255,15-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,494.52,642,221,15-May-20,US_DALL,US_SAND,0
2,TRANSFER,498.72,41,975,15-May-20,US_CAL,EU,0
2,TRANSFER,433.88,149,992,15-May-20,US_CHI,UK,0
2,TRANSFER,439.86,144,572,15-May-20,US_CHI,US_DALL,0
2,TRANSFER,428.45,550,990,15-May-20,US_WAS,UK,0
2,TRANSFER,481.73,558,797,15-May-20,US_DALL,US_HOUS,0
2,TRANSFER,448.77,43,276,15-May-20,US_CAL,US_TEX,0
2,TRANSFER,535.98,345,991,15-May-20,US_LASV,UK,0
2,TRANSFER,494.3,654,352,15-May-20,US_DALL,US_LASV,0
2,TRANSFER,488.95,554,176,15-May-20,US_WAS,US_SANF,0
2,TRANSFER,484.04,547,993,15-May-20,US_WAS,UK,0
2,TRANSFER,452.48,951,68,15-May-20,US_NEWJ,US_BOS,0
2,TRANSFER,244.02,690,918,15-May-20,US_DALL,US_TEX,0
2,TRANSFER,416.91,553,583,15-May-20,US_WAS,US_DALL,0
2,TRANSFER,524.22,652,709,15-May-20,US_DALL,US_DALL,0
2,TRANSFER,540.67,858,692,15-May-20,US_CHI,US_DALL,0
2,TRANSFER,19.77,605,45,15-May-20,US_DALL,US_CAL,0
2,TRANSFER,19.77,605,983,15-May-20,US_DALL,IN,0
2,TRANSFER,19.77,605,995,15-May-20,US_DALL,UK,0
2,TRANSFER,19.77,605,820,15-May-20,US_DALL,US_SEAT,0
2,TRANSFER,19.77,605,645,15-May-20,US_DALL,US_DALL,0
2,TRANSFER,19.77,605,307,15-May-20,US_DALL,US_LASV,0
2,TRANSFER,19.77,605,904,15-May-20,US_DALL,US_DALL,0
2,TRANSFER,19.77,605,63,15-May-20,US_DALL,US_BOS,0
2,TRANSFER,483.01,643,771,15-May-20,US_DALL,US_HOUS,0
2,TRANSFER,549.76,635,980,15-May-20,US_DALL,IN,0
2,TRANSFER,536.2,250,26,15-May-20,US_TEX,US_LA,0
2,TRANSFER,511.67,251,819,15-May-20,US_TEX,US_SEAT,0
2,TRANSFER,576.26,441,776,15-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,499.2,956,990,15-May-20,US_NEWJ,UK,0
2,TRANSFER,139.88,572,144,14-May-20,US_DALL,US_CHI,0
2,TRANSFER,139.88,572,960,14-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,139.88,572,785,14-May-20,US_DALL,US_HOUS,0
2,TRANSFER,139.88,572,501,14-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,139.88,572,985,14-May-20,US_DALL,IN,0
2,TRANSFER,139.88,572,999,14-May-20,US_DALL,UK,0
2,TRANSFER,139.88,572,988,14-May-20,US_DALL,IN,0
2,TRANSFER,139.88,572,948,14-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,481.17,344,980,14-May-20,US_LASV,IN,0
2,TRANSFER,406.85,959,450,14-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,168.13,977,431,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,994,14-May-20,EU,UK,0
2,TRANSFER,168.13,977,510,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,577,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,412,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,434,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,975,14-May-20,EU,EU,0
2,TRANSFER,168.13,977,997,14-May-20,EU,UK,0
2,TRANSFER,168.13,977,954,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,833,14-May-20,EU,US_CHI,0
2,TRANSFER,168.13,977,955,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,813,14-May-20,EU,US_SEAT,0
2,TRANSFER,168.13,977,959,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,880,14-May-20,EU,US_NY,0
2,TRANSFER,168.13,977,584,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,981,14-May-20,EU,IN,0
2,TRANSFER,168.13,977,222,14-May-20,EU,US_SAND,0
2,TRANSFER,168.13,977,388,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,762,14-May-20,EU,US_HOUS,0
2,TRANSFER,168.13,977,664,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,466,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,985,14-May-20,EU,IN,0
2,TRANSFER,168.13,977,700,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,986,14-May-20,EU,IN,0
2,TRANSFER,168.13,977,447,14-May-20,EU,US_NEWJ,0
2,TRANSFER,168.13,977,844,14-May-20,EU,US_CHI,0
2,TRANSFER,168.13,977,767,14-May-20,EU,US_HOUS,0
2,TRANSFER,168.13,977,988,14-May-20,EU,IN,0
2,TRANSFER,168.13,977,824,14-May-20,EU,US_CHI,0
2,TRANSFER,168.13,977,868,14-May-20,EU,US_CHI,0
2,TRANSFER,168.13,977,869,14-May-20,EU,US_CHI,0
2,TRANSFER,168.13,977,804,14-May-20,EU,US_SEAT,0
2,TRANSFER,168.13,977,705,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,727,14-May-20,EU,US_DALL,0
2,TRANSFER,168.13,977,949,14-May-20,EU,US_NEWJ,0
2,TRANSFER,404.1,544,132,14-May-20,US_WAS,US_CHI,0
2,TRANSFER,489.58,51,984,14-May-20,US_CAL,IN,0
2,TRANSFER,525.79,840,295,14-May-20,US_CHI,US_TEX,0
2,TRANSFER,535.23,153,993,14-May-20,US_CHI,UK,0
2,TRANSFER,575.53,346,993,14-May-20,US_LASV,UK,0
2,TRANSFER,569.08,154,991,14-May-20,US_CHI,UK,0
2,TRANSFER,47.75,114,660,14-May-20,US_AT,US_DALL,0
2,TRANSFER,47.75,114,863,14-May-20,US_AT,US_CHI,0
2,TRANSFER,47.75,114,942,14-May-20,US_AT,US_NEWJ,0
2,TRANSFER,47.75,114,999,14-May-20,US_AT,UK,0
2,TRANSFER,513.5,47,899,14-May-20,US_CAL,US_DALL,0
2,TRANSFER,467.57,445,561,14-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,106.63,368,819,13-May-20,US_NEWJ,US_SEAT,0
2,TRANSFER,106.63,368,931,13-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,106.63,368,997,13-May-20,US_NEWJ,UK,0
2,TRANSFER,106.63,368,986,13-May-20,US_NEWJ,IN,0
2,TRANSFER,106.63,368,823,13-May-20,US_NEWJ,US_CHI,0
2,TRANSFER,106.63,368,989,13-May-20,US_NEWJ,UK,0
2,TRANSFER,106.63,368,957,13-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,266.76,639,784,13-May-20,US_DALL,US_HOUS,0
2,TRANSFER,480.76,955,773,13-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,438.2,46,963,13-May-20,US_CAL,US_NEWJ,0
2,TRANSFER,424.85,446,287,13-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,430.26,340,929,13-May-20,US_LASV,US_TEX,0
2,TRANSFER,503.79,457,751,13-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,595.46,948,809,13-May-20,US_NEWJ,US_SEAT,0
2,TRANSFER,400.23,40,212,13-May-20,US_CAL,US_SAND,0
2,TRANSFER,246.8,696,66,13-May-20,US_DALL,US_BOS,0
2,TRANSFER,441.92,742,892,13-May-20,US_DALL,US_NY,0
2,TRANSFER,579.79,358,299,13-May-20,US_LASV,US_LASV,0
2,TRANSFER,593.51,49,991,13-May-20,US_CAL,UK,0
2,TRANSFER,27.69,510,770,13-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,27.69,510,532,13-May-20,US_NEWJ,US_WAS,0
2,TRANSFER,27.69,510,697,13-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,27.69,510,796,13-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,27.69,510,744,13-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,27.69,510,700,13-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,27.69,510,877,13-May-20,US_NEWJ,US_NY,0
2,TRANSFER,149,775,99,13-May-20,US_HOUS,US_AT,0
2,TRANSFER,149,775,33,13-May-20,US_HOUS,US_LA,0
2,TRANSFER,149,775,993,13-May-20,US_HOUS,UK,0
2,TRANSFER,149,775,201,13-May-20,US_HOUS,US_SAND,0
2,TRANSFER,149,775,213,13-May-20,US_HOUS,US_SAND,0
2,TRANSFER,149,775,895,13-May-20,US_HOUS,US_NY,0
2,TRANSFER,149,775,998,13-May-20,US_HOUS,UK,0
2,TRANSFER,149,775,976,13-May-20,US_HOUS,EU,0
2,TRANSFER,149,775,714,13-May-20,US_HOUS,US_DALL,0
2,TRANSFER,149,775,989,13-May-20,US_HOUS,UK,0
2,TRANSFER,149,775,938,13-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,504.89,743,264,13-May-20,US_DALL,US_TEX,0
2,TRANSFER,544.28,954,693,13-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,414.47,755,784,13-May-20,US_HOUS,US_HOUS,0
2,TRANSFER,131.13,164,661,13-May-20,US_SANF,US_DALL,0
2,TRANSFER,131.13,164,799,13-May-20,US_SANF,US_SEAT,0
2,TRANSFER,131.13,164,625,13-May-20,US_SANF,US_DALL,0
2,TRANSFER,131.13,164,707,13-May-20,US_SANF,US_DALL,0
2,TRANSFER,131.13,164,560,13-May-20,US_SANF,US_DALL,0
2,TRANSFER,563.61,359,320,12-May-20,US_LASV,US_LASV,0
2,TRANSFER,537.36,952,45,12-May-20,US_NEWJ,US_CAL,0
2,TRANSFER,114.26,578,792,12-May-20,US_DALL,US_HOUS,0
2,TRANSFER,114.26,578,36,12-May-20,US_DALL,US_LA,0
2,TRANSFER,114.26,578,665,12-May-20,US_DALL,US_DALL,0
2,TRANSFER,114.26,578,424,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,114.26,578,875,12-May-20,US_DALL,US_NY,0
2,TRANSFER,114.26,578,248,12-May-20,US_DALL,US_TEX,0
2,TRANSFER,114.26,578,913,12-May-20,US_DALL,US_DALL,0
2,TRANSFER,114.26,578,927,12-May-20,US_DALL,US_TEX,0
2,TRANSFER,114.26,578,829,12-May-20,US_DALL,US_CHI,0
2,TRANSFER,491.11,846,808,12-May-20,US_CHI,US_SEAT,0
2,TRANSFER,463.64,646,891,12-May-20,US_DALL,US_NY,0
2,TRANSFER,468.04,356,341,12-May-20,US_LASV,US_LASV,0
2,TRANSFER,468.45,155,909,12-May-20,US_CHI,US_DALL,0
2,TRANSFER,104.12,664,132,12-May-20,US_DALL,US_CHI,0
2,TRANSFER,104.12,664,990,12-May-20,US_DALL,UK,0
2,TRANSFER,104.12,664,476,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,104.12,664,983,12-May-20,US_DALL,IN,0
2,TRANSFER,104.12,664,654,12-May-20,US_DALL,US_DALL,0
2,TRANSFER,104.12,664,954,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,104.12,664,948,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,104.12,664,383,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,464.01,53,863,12-May-20,US_CAL,US_CHI,0
2,TRANSFER,587.69,253,950,12-May-20,US_TEX,US_NEWJ,0
2,TRANSFER,549.03,650,871,12-May-20,US_DALL,US_CHI,0
2,TRANSFER,382.07,684,484,12-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,560.64,50,908,12-May-20,US_CAL,US_DALL,0
2,TRANSFER,518.9,636,992,12-May-20,US_DALL,UK,0
2,TRANSFER,564.34,859,286,12-May-20,US_CHI,US_TEX,0
2,TRANSFER,522.02,442,684,12-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,533.65,640,540,12-May-20,US_DALL,US_WAS,0
2,TRANSFER,457.91,721,782,12-May-20,US_DALL,US_HOUS,0
2,TRANSFER,493.44,443,242,12-May-20,US_NEWJ,US_SAND,0
2,TRANSFER,863.89,327,961,12-May-20,US_LASV,US_NEWJ,0
2,TRANSFER,121.59,473,474,12-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,121.59,473,763,12-May-20,US_NEWJ,US_HOUS,0
2,TRANSFER,121.59,473,964,12-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,121.59,473,998,12-May-20,US_NEWJ,UK,0
2,TRANSFER,121.59,473,921,12-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,121.59,473,690,12-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,121.59,473,252,12-May-20,US_NEWJ,US_TEX,0
2,TRANSFER,540.26,257,320,12-May-20,US_TEX,US_LASV,0
2,TRANSFER,590.66,852,919,12-May-20,US_CHI,US_TEX,0
2,TRANSFER,509.48,59,864,12-May-20,US_CAL,US_CHI,0
2,TRANSFER,421.6,842,471,12-May-20,US_CHI,US_NEWJ,0
2,TRANSFER,408.89,753,201,12-May-20,US_HOUS,US_SAND,0
2,TRANSFER,460.8,229,854,12-May-20,US_SAND,US_CHI,0
2,TRANSFER,561.79,759,440,12-May-20,US_HOUS,US_NEWJ,0
2,TRANSFER,572,749,144,12-May-20,US_DALL,US_CHI,0
2,TRANSFER,569.55,855,580,12-May-20,US_CHI,US_DALL,0
2,TRANSFER,484.44,551,991,11-May-20,US_WAS,UK,0
2,TRANSFER,434.95,159,143,11-May-20,US_CHI,US_CHI,0
2,TRANSFER,453.97,942,681,11-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,450.92,750,287,11-May-20,US_DALL,US_TEX,0
2,TRANSFER,437.82,459,962,11-May-20,US_NEWJ,US_NEWJ,0
2,TRANSFER,450.14,156,761,11-May-20,US_CHI,US_HOUS,0
2,TRANSFER,662.96,824,487,11-May-20,US_CHI,US_NEWJ,0
2,TRANSFER,135.63,873,594,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,135.63,873,990,11-May-20,US_CHI,UK,0
2,TRANSFER,135.63,873,485,11-May-20,US_CHI,US_NEWJ,0
2,TRANSFER,135.63,873,177,11-May-20,US_CHI,US_SANF,0
2,TRANSFER,135.63,873,980,11-May-20,US_CHI,IN,0
2,TRANSFER,135.63,873,994,11-May-20,US_CHI,UK,0
2,TRANSFER,135.63,873,565,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,135.63,873,776,11-May-20,US_CHI,US_HOUS,0
2,TRANSFER,135.63,873,359,11-May-20,US_CHI,US_LASV,0
2,TRANSFER,135.63,873,910,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,135.63,873,308,11-May-20,US_CHI,US_LASV,0
2,TRANSFER,135.63,873,815,11-May-20,US_CHI,US_SEAT,0
2,TRANSFER,135.63,873,905,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,135.63,873,927,11-May-20,US_CHI,US_TEX,0
2,TRANSFER,135.63,873,928,11-May-20,US_CHI,US_TEX,0
2,TRANSFER,228.14,994,907,11-May-20,UK,US_DALL,0
2,TRANSFER,228.14,994,908,11-May-20,UK,US_DALL,0
2,TRANSFER,228.14,994,393,11-May-20,UK,US_NEWJ,0
2,TRANSFER,331.11,435,991,11-May-20,US_NEWJ,UK,0
2,TRANSFER,542.5,752,909,11-May-20,US_HOUS,US_DALL,0
2,TRANSFER,596.59,342,980,11-May-20,US_LASV,IN,0
2,TRANSFER,583.7,148,861,11-May-20,US_CHI,US_CHI,0
2,TRANSFER,567.66,147,908,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,491.17,953,907,11-May-20,US_NEWJ,US_DALL,0
2,TRANSFER,462.45,748,563,11-May-20,US_DALL,US_DALL,0
2,TRANSFER,580.15,841,918,11-May-20,US_CHI,US_TEX,0
2,TRANSFER,92.26,827,709,11-May-20,US_CHI,US_DALL,0
2,TRANSFER,505.36,657,166,11-May-20,US_DALL,US_SANF,0
2,TRANSFER,531.07,258,125,11-May-20,US_TEX,US_AT,0
2,TRANSFER,589.78,556,188,11-May-20,US_WAS,US_SANF,0
2,TRANSFER,444.01,848,383,11-May-20,US_CHI,US_NEWJ,0
2,TRANSFER,541.3,58,810,11-May-20,US_CAL,US_SEAT,0
2,TRANSFER,470.8,641,211,11-May-20,US_DALL,US_SAND,0
2,TRANSFER,437.55,744,198,11-May-20,US_DALL,US_SAND,0
2,TRANSFER,414.64,546,634,11-May-20,US_WAS,US_DALL,0
2,TRANSFER,421.8,56,189,11-May-20,US_CAL,US_SANF,0
2,TRANSFER,549.83,256,951,11-May-20,US_TEX,US_NEWJ,0
2,TRANSFER,557.09,458,990,11-May-20,US_NEWJ,UK,0
2,TRANSFER,577.71,655,990,11-May-20,US_DALL,UK,0
2,TRANSFER,144.61,571,440,11-May-20,US_DALL,US_NEWJ,0
2,TRANSFER,144.61,571,771,11-May-20,US_DALL,US_HOUS,0
2,TRANSFER,144.61,571,762,11-May-20,US_DALL,US_HOUS,0
